Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 06/20  07:45:00,23.20533965907964,26.000000000000007,25.674011113935343,26.000000000000007,23.994004693093068,24.000000000000007,22.978627477866567,26.000000000000007,22.06377289842044,25.000000000000004,23.25510787606418,24.000000000000007,22.725134044476736,25.000000000000004,2617.1755275159057,3762.346616649464,0.04426194947049983,-0.4612348752663937,-2.2345019786414104,-1.3134719566070967,-0.564507131047296,-0.6412061843671601,-0.5516366834037291 
 06/20  08:00:00,23.006773355517204,23.0,25.03095017523467,25.0,23.99310804384009,24.0,23.001918207379116,26.0,22.11487363222369,25.0,23.387258187970076,24.0,22.99278631237381,24.0,3088.6595785290556,4785.668853827365,-0.031654145129701446,-0.45517935915558727,-2.22188584108612,-1.2891641900482413,-0.529533755099354,-0.5546207777771036,-0.5632086126496292 
 06/20  08:15:00,22.999803416016274,23.000000000000004,24.586092786311216,25.0,23.995013732323315,24.000000000000004,24.281179114164516,26.0,22.76842609459329,25.0,23.535337008184428,24.000000000000004,23.335154113143197,24.000000000000004,302.9948184171323,5889.647592011153,-0.09894733308044396,-0.45263078892209324,-1.9364536967306147,-1.140325396867832,-0.4902392071017188,-0.442814076897057,-0.5534099062667136 
 06/20  08:30:00,23.55143431000304,25.0,23.839410830895773,24.0,23.99999901526015,24.0,24.013438635768455,24.0,22.043638965530214,22.0,23.650551534303908,25.0,23.63274029169437,24.0,2237.6997549918983,7064.262729347813,-0.21205975273810151,-0.43064208575479074,-1.9451348016196712,-1.2303946699203163,-0.4533562124099448,-0.32467962058051475,-0.4434078126373569 
 06/20  08:45:00,23.859153223901053,24.999999999999996,23.994596274364774,24.0,24.00004148720868,24.0,24.000670529903733,24.0,22.0003674635954,22.0,23.7938360988241,24.999999999999996,23.915875890068182,24.0,2665.9826776280815,8007.836154418355,-0.16896277321292935,-0.4061382153164008,-1.9305767326442098,-1.2221396434294471,-0.41038843648160656,-0.21565049035108413,-0.36198550470711155 
 06/20  09:00:00,24.095668672355934,25.0,23.999931140283213,24.0,24.000104381875452,24.0,24.000404601310915,24.0,21.99906425080153,22.0,23.92861977391749,25.0,23.9975482645514,24.0,3520.3638136263717,8966.595051420418,-0.13643357975077827,-0.3766496057658182,-1.9043884256676664,-1.189058825714646,-0.36622168080730044,-0.14053130993648746,-0.2909202275850097 
 06/20  09:15:00,23.095507502860663,23.0,23.995610344130597,24.0,23.995910037234502,24.0,24.000211053448766,24.0,22.952323197193383,26.0,24.085800262685762,25.0,23.99929959236656,24.0,6059.48478658421,9928.954840292412,-0.11084403567512364,-0.3474190592110874,-1.8779714254562965,-0.9706455669765132,-0.3181620695086739,-0.09080119873933105,-0.44104615279522735 
 06/20  09:30:00,23.000330849125504,23.000000000000004,24.893974613574912,25.0,23.99712029210407,24.000000000000004,25.263699357882977,26.0,23.56799320710797,25.0,24.00046760058138,24.000000000000004,23.999317523180174,24.000000000000004,5661.4634296209115,10888.664844619334,0.07225492108497485,-0.31845885013276176,-1.5800515924521885,-0.7961986874706105,-0.3044846800609375,-0.0414381452298645,-0.4456115644821884 
 06/20  09:45:00,22.99898933579538,23.0,24.994223270084515,24.999999999999996,23.996033956718165,24.0,25.643278756059523,26.0,24.08673329506486,26.0,24.27350675518268,24.999999999999996,23.998655219781057,24.0,5877.925410495613,11529.05817344095,0.1333091322469502,-0.28533050579563296,-1.4443129707105802,-0.6415367402648982,-0.2368224896679879,0.008926747593894125,-0.42449626855681727 
 06/20  10:00:00,22.99919758413093,23.0,24.996328204335992,24.999999999999996,23.99662049224535,24.0,25.99525517477108,26.0,25.054645938218997,26.0,24.57481190108829,24.999999999999996,23.998737206219168,24.0,6146.5729226546755,12136.935104003154,0.16473625729835434,-0.2524380628024212,-1.3268636116824217,-0.39962348606501724,-0.1538707707361421,0.0453594270221254,-0.40743643420121245 
 06/20  10:15:00,22.99909182042469,23.0,24.996367544531665,24.999999999999996,23.996797260820316,24.0,26.000026673680345,26.0,25.665733405257157,26.0,24.705114772550512,24.999999999999996,23.99853686286522,24.0,6398.68154855311,12706.017858059666,0.1991565003513005,-0.21326838363082296,-1.271425234610631,-0.20777624088428673,-0.09452580152536645,0.088439152623029,-0.3870105741576896 
