Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 01/04  09:45:00,23.999003380373644,24.0,23.995114447153284,24.0,23.99570211458677,24.0,24.000233768664415,24.0,23.999306051732418,24.0,23.99956059411906,24.0,23.998252000581324,24.0,8695.038475725065,11674.821527912967,-0.07233903235795795,-0.21005673009075013,-1.4781606587993394,-0.27722801688795495,-0.03147464340495845,0.21753029883107583,0.03128671823744599 
 01/04  10:00:00,23.998489266561595,24.0,23.994947596283687,24.0,23.995516770827706,24.0,24.00005079962127,24.0,23.998797590940725,24.0,23.999446363744077,24.0,23.997665011096068,24.0,9122.543489537276,12118.292430223748,-0.03407086541342168,-0.16493369061041485,-1.4289335767350078,-0.2099487080782536,0.004553239070431514,0.28059739989954985,0.0757077835345382 
 01/04  10:15:00,23.99853277292548,24.0,23.995545801676784,24.0,23.99520680873681,24.0,23.99979258740133,24.0,23.998642450611804,24.0,23.999016870954165,24.0,23.997633253777785,24.0,9424.343009365808,12509.92209662142,-0.0012032503325539832,-0.12227841817714732,-1.3840389530030375,-0.1526746167586146,0.034133564868983564,0.33016815703564706,0.1144359875706014 
 01/04  10:30:00,23.997995603765627,24.0,23.995251948102215,24.0,23.994986176655367,24.0,23.999614441458817,24.0,23.998189702371977,24.0,23.999039839900206,24.0,23.997508593809016,24.0,9799.747906063,12847.75743910792,0.03153109703282973,-0.07928598169182369,-1.3431658446089325,-0.09864975533220946,0.06090808350712659,0.37847318781124056,0.1508258301921013 
 01/04  10:45:00,23.997583302276155,24.0,23.99492096494093,24.0,23.9948321270161,24.0,23.999484849469873,24.0,23.998366698569544,24.0,23.998628645691387,24.0,23.997241849446063,24.0,10232.331660367712,12791.89745785209,0.0634954454097072,-0.036318652045087156,-1.3038365021708969,-0.049002247072743185,0.0839149980925531,0.4232559271037192,0.18399818055395364 
 01/04  11:00:00,23.998014652331086,24.0,23.99464752720863,24.0,23.99470644716996,24.0,23.999349154478573,24.0,23.997950323719877,24.0,23.998308046493015,24.0,23.997062567364516,24.0,10736.021678277335,12727.188156367103,0.09479834792924728,0.0061958709154311675,-1.2640922122920082,-0.0015376746067827698,0.10531706332055701,0.4680208159831795,0.2165159323678527 
 01/04  11:15:00,23.998767110034358,24.0,24.000162216715225,24.0,23.999973974066442,24.0,23.996841554123975,24.0,23.99769646745446,24.0,23.998953059751244,24.0,23.995386029581958,24.0,8961.419389514906,12710.867186754762,0.11375413159763784,0.04454921157435184,-1.2415917878553966,0.04420272418579391,0.12457113547065213,0.5189574109489952,0.2446514120778835 
 01/04  11:30:00,23.99860253349274,24.0,24.000249636311388,24.0,24.000130654005027,24.0,23.997967042236837,24.0,23.99802203294762,24.0,23.99881751515185,24.0,23.99532804134448,24.0,9827.876456883027,12677.951748980402,0.1506585357213419,0.10293674348785134,-1.2250032950523058,0.08761047061477019,0.14358130346848896,0.5619285727867357,0.2743400885156354 
 01/04  11:45:00,23.99915416493593,24.0,24.00017048473351,24.0,23.999988107445738,24.0,23.998832562493504,24.0,23.998172265367195,24.0,23.9992231964591,24.0,23.996424513208254,24.0,10701.28832256409,12273.999321829255,0.18486462114195948,0.15960184333781816,-1.1994875494079786,0.1263849344028272,0.1599666963205529,0.5990207137894272,0.30080014757582396 
 01/04  12:00:00,23.99981171770429,24.0,24.000207628673245,24.0,24.000085853795724,24.0,23.999798503367547,24.0,23.998478465998947,24.0,23.999908514906085,24.0,23.99821069182099,24.0,9033.480905025015,11831.773396179773,0.1505042448491814,0.18184347514064975,-1.2792806202356846,0.005723768790429502,0.10488455968714372,0.29858358361057075,0.24560170034973466 
 01/04  12:15:00,23.99983895668913,24.0,24.00019299204984,24.0,24.000076813102748,24.0,23.99999476179449,24.0,23.999485795046354,24.0,23.999931790261506,24.0,23.998280856065456,24.0,9062.132833605021,11284.29486120803,0.15842809659079285,0.20887276425053122,-1.2725764830938502,0.008624736377250763,0.10575388697405978,0.2997498895324644,0.24907763454144546 
 01/04  12:30:00,24.000073171657885,24.0,24.0003484664292,24.0,24.000886629021476,24.0,24.000252336482703,24.0,23.998332964478717,24.0,24.00012668427275,24.0,23.997977613835314,24.0,8688.968794117944,10708.217941132803,0.14321247849429775,0.20384907109505537,-1.292076787975437,-0.024423733642631753,0.08923052510488512,0.2670832819773002,0.22718044695404044 
 01/04  12:45:00,23.99965670141587,24.0,24.00047893710283,24.0,24.000421705645664,24.0,24.001087332184177,24.0,23.998974832342174,24.0,23.999765366761704,24.0,23.997604923029698,24.0,7936.15732720769,9708.16066204198,0.11496840728698257,0.17898479484222982,-1.3272490259797431,-0.07737443687049388,0.06296301960707629,0.21378810477878402,0.19062867780783974 
 01/04  13:00:00,24.000332856450687,24.0,24.000332283248973,24.0,24.000635317964477,24.0,24.00219722813322,24.0,23.99996040426852,24.0,24.000296662586692,24.0,23.998232759264095,24.0,7181.421374900254,8711.517966164858,0.08471101940946035,0.1476221414057693,-1.3663209367245115,-0.13282222289698375,0.03553450525410151,0.15978957034194485,0.15175793289623316 
 01/04  13:15:00,23.99933022559188,24.0,23.993179738336664,24.0,23.979660285203572,24.0,24.000454705038948,24.0,24.000904522745643,24.0,23.99999927211134,24.0,24.000456166040756,24.0,11075.524752602052,7739.058344791355,0.06582617731669238,0.072391809042685,-1.4008199122087885,-0.18291775260984902,0.012367084646633757,0.10509970665123598,0.11878304650475599 
 01/04  13:30:00,23.99958299616691,24.0,23.992552883866914,24.0,23.976345386262864,24.0,24.000103805559664,24.0,24.000492706866346,24.0,24.000313221646973,24.0,24.000332356484012,24.0,10285.697221331324,6762.914493015927,0.03646994684286932,-0.003059796958972099,-1.4238605585234512,-0.22629457966928626,-0.007229628871493006,0.06271328046291456,0.08889987605951713 
 01/04  13:45:00,23.99992242632721,24.0,23.993271773005322,24.0,23.982303328400363,24.0,24.00002782824095,24.0,24.000613581412786,24.0,24.000600479556272,24.0,24.00044372128912,24.0,9490.62729322791,5790.941567821244,0.01214127949415403,-0.04881620647026027,-1.443930977785538,-0.2636677143234695,-0.02400252286354399,0.025402113626106497,0.06240242411682758 
 01/04  14:00:00,24.000230699672876,24.0,23.994047228081996,24.0,23.988037236017096,24.0,23.99859043522335,24.0,24.000847208913925,24.0,24.000778041731945,24.0,24.000630300861065,24.0,8987.869628513085,4818.314235020017,-0.007559757689502799,-0.07639067260853163,-1.4616325199385267,-0.2958763975790268,-0.03790212561197764,-0.006242273547002176,0.039735395846075786 
