Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 09/20  08:30:00,23.95018131191353,24.0,23.510111575394845,24.0,23.927333773104536,24.0,23.998264104566253,24.0,22.999026132567188,24.0,23.580499306577664,24.0,23.26041263225631,24.0,112.75833603597721,8105.797548805422,-0.3673070283056383,-0.43444064724479714,-1.9110073889072108,-1.0066472513176494,-0.42388828555981156,-0.5001629755176858,-0.3599606744596642 
 09/20  08:45:00,23.999452731656234,24.0,23.47756349939292,24.0,23.985006039708914,24.0,24.00012999910385,24.0,23.34457753263071,24.0,23.715582409130615,24.0,23.549922139515537,24.0,184.22918001285507,8849.750379483565,-0.35070328919051447,-0.40310263750651887,-1.8804291740015402,-0.8970092223342637,-0.3793716584108923,-0.3912185194374768,-0.3194773194884138 
 09/20  09:00:00,23.99996501382057,24.0,23.417645942472603,24.0,23.999741843596738,24.0,24.000329096208958,24.0,23.958893530044858,24.0,23.95913974110166,24.0,23.997354454692022,24.0,819.5940972725755,9577.387679388476,-0.3339525011500249,-0.37316653774861896,-1.8488153579557882,-0.7320632592308864,-0.31036413501826443,-0.2494432944862253,-0.27647588930229194 
 09/20  09:15:00,23.99979854515065,24.0,23.971306372512778,24.0,23.996686607539147,24.0,24.00011043353134,24.0,23.99912943979263,24.0,23.999506583913263,24.0,23.999654958734794,24.0,3949.6125368535577,10280.303761855123,-0.20005242627542277,-0.3302737798066723,-1.8133844981520744,-0.6569204855040066,-0.26907886166910744,-0.1714598529975271,-0.23126350569969165 
 09/20  09:30:00,23.999765450716765,24.0,23.98660321612534,24.0,23.994416180934085,24.0,24.00008033130686,24.0,23.999889271565273,24.0,24.000164587004683,24.0,23.999336773909658,24.0,4315.2698707345935,10955.802163235094,-0.16615374592393503,-0.2965134828658653,-1.7746440728084083,-0.5885383120740935,-0.23307101736002256,-0.09451059589239585,-0.18421918009741967 
 09/20  09:45:00,23.99972894597556,24.0,23.994111371848724,24.0,23.995870519882878,24.0,24.00028523884217,24.0,23.99986603900895,24.0,24.000013782534104,24.0,23.99910501534339,24.0,4942.805346989055,11374.07708569563,-0.12778098347141464,-0.258592468640385,-1.732229533862397,-0.525924549200644,-0.2029959623711008,-0.02451148626017287,-0.1465670737718209 
 09/20  10:00:00,23.99941833184,24.0,23.99425319009785,24.0,23.996256304975134,24.0,24.000026137166728,24.0,23.999852536774874,24.0,23.999996529840246,24.0,23.99886995446208,24.0,5588.238982095334,11747.345954498429,-0.09698588158966395,-0.2214038584437852,-1.6906593747164105,-0.4547701507798581,-0.16627922808660936,0.04487497227975966,-0.10283056078752405 
 09/20  10:15:00,23.999299209396902,24.0,23.99432062117324,24.0,23.996284189857555,24.0,24.000533287986926,24.0,23.99947318541102,24.0,23.999920347937753,24.0,23.998365987463636,24.0,6379.87480139551,12070.510866061455,-0.064822917553737,-0.1819828780642837,-1.6460562548011017,-0.38964489723101164,-0.1307930769654009,0.10400492623419627,-0.06380901956834964 
 09/20  10:30:00,23.998937944862366,24.0,23.99421962840864,24.0,23.99607921600485,24.0,24.00045176037807,24.0,23.999354045579164,24.0,23.999744288885907,24.0,23.998164856972686,24.0,7150.722054492015,12347.017099158988,-0.033947105373210565,-0.14388029999589638,-1.60419249555378,-0.3291246013249612,-0.09698229127724499,0.15806098928435486,-0.028376259588623637 
 09/20  10:45:00,23.99858968290698,24.0,23.994138476309026,24.0,23.99589524300962,24.0,24.000334954337678,24.0,23.998988568678165,24.0,23.999686706311742,24.0,23.997788636962145,24.0,7706.307728694508,12483.167342817826,-0.003744460868312233,-0.10637531905848299,-1.5655043754740823,-0.2743060154222121,-0.06731938848603028,0.20632804937848145,0.004408543711950124 
 09/20  11:00:00,23.99864416252332,24.0,23.99405805703723,24.0,23.995703024388124,24.0,24.00021363978314,24.0,23.99865248701682,24.0,23.999419219963084,24.0,23.99784239285775,24.0,8227.565661455481,12581.451057669168,0.025768517246116725,-0.06979661560659176,-1.5288146728250034,-0.22423001787375585,-0.03995986787634622,0.2509912910779672,0.03267749950878033 
 09/20  11:15:00,23.999640764869262,24.0,23.999588270233623,24.0,23.999993164312986,24.0,23.996757675401362,24.0,23.998727622350145,24.0,23.99971450391829,24.0,23.995877214045628,24.0,5936.339958997607,12639.9431319131,0.03470372772073197,-0.04651544984791868,-1.5138022366095414,-0.17791677113583135,-0.01890698573072695,0.2956167442869734,0.05557982096956267 
 09/20  11:30:00,23.999002027831917,24.0,23.999466473375655,24.0,24.000399134635124,24.0,23.99454740491201,24.0,23.997102286549556,24.0,23.999486989282328,24.0,23.99238413413248,24.0,6234.843082820307,12661.434632218756,0.05697515510792252,-0.010154174454402922,-1.5058332956030813,-0.13349417055500895,0.0004768411333085312,0.3319226623493063,0.07950843632743812 
 09/20  11:45:00,23.998598710422613,24.0,23.999598910867622,24.0,24.000446309793023,24.0,23.995029172003555,24.0,23.996311060722313,24.0,23.99914907729236,24.0,23.991657166489496,24.0,6580.646959808316,12478.067378399572,0.08007062087266746,0.026481465684373293,-1.489588041579788,-0.0910330319490765,0.01822249965249891,0.36588607540346396,0.10217481271652955 
 09/20  12:00:00,23.99827602297268,24.0,24.00000223948446,24.0,24.000487854763488,24.0,23.996149059977125,24.0,23.996666598772322,24.0,23.99884486314184,24.0,23.99282937615737,24.0,6954.790365283936,12267.975302698731,0.10412001148367346,0.06249787528537281,-1.4662848968759348,-0.04972707410519158,0.034266664377375466,0.4017571687626711,0.12323637976603632 
 09/20  12:15:00,23.99846032001952,24.0,23.999711731333242,24.0,24.000595435433002,24.0,23.99697075657742,24.0,23.996245557158776,24.0,23.998984616097232,24.0,23.99294193637898,24.0,7331.974090033981,12030.86793801861,0.12605042780016068,0.0963187245602981,-1.4429220035990744,-0.014033327507248363,0.04673794663155721,0.43097402843693194,0.14060135457694153 
 09/20  12:30:00,23.998211945381012,24.0,24.000015346247928,24.0,24.00082333141252,24.0,23.99743013801195,24.0,23.995843109300477,24.0,23.99871683189056,24.0,23.99281892000909,24.0,7762.030880353242,11764.84121373896,0.14880038815951452,0.12902619486689612,-1.4170303868574186,0.021636624070186957,0.05894435832823895,0.4633973012817859,0.15773964113074532 
 09/20  12:45:00,23.998046661279286,24.0,24.000225204688263,24.0,24.000540229030026,24.0,23.99771410963171,24.0,23.995620728122084,24.0,23.998527236712878,24.0,23.99286232892337,24.0,8166.908755343513,11599.515861671316,0.16866070145641082,0.15886159094514904,-1.3955730756411129,0.05157091427159327,0.06728162465507037,0.4858662634173829,0.17045535763759426 
 09/20  13:00:00,23.99795338002813,24.0,24.000112530104317,24.0,24.000780537203738,24.0,23.997893655767946,24.0,23.995510625279724,24.0,23.998404135422255,24.0,23.992934779747493,24.0,8602.443278079045,11398.616109930523,0.18735478556475682,0.18694590965870433,-1.3738088469595968,0.08093175620857256,0.07537897085431448,0.5092742923301583,0.18284341130882525 
