Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 06/21  03:00:00,22.489185644066666,24.0,22.705521027034234,24.0,22.816410875165385,24.0,22.69923195313584,24.0,22.049311488365078,24.0,22.72393536637862,24.0,21.504902578381103,24.0,0.0,0.0,-0.5613364581525142,-0.5870641377381527,-2.27358222498915,-1.1919037376002475,-0.5088957474059617,-0.8996012555814505,-0.5851801679855183 
 06/21  03:15:00,22.456912548464445,24.0,22.67150921758045,24.0,22.780769401176144,24.0,22.668792483146134,24.0,22.01142954817281,24.0,22.69322493472458,24.0,21.464471501815023,24.0,0.0,0.0,-0.5719883691673872,-0.5979548011234659,-2.2867479544688685,-1.2052614565551878,-0.5184462213359391,-0.9130617460891043,-0.5952353732238548 
 06/21  03:30:00,22.423879723622345,24.0,22.636659221864765,24.0,22.745196369631223,24.0,22.637331861610622,24.0,21.972412254521444,24.0,22.66155428452373,24.0,21.421353911210243,24.0,0.0,0.0,-0.5827510126232069,-0.6087813214387569,-2.3001426040687014,-1.2187927891243326,-0.5281519845251779,-0.9275489416334639,-0.6053949259194221 
 06/21  03:45:00,22.39049332817851,24.0,22.601366977755802,24.0,22.709742069633602,24.0,22.60546967817853,24.0,21.932749976622183,24.0,22.629521540437047,24.0,21.37644624076862,24.0,0.0,0.0,-0.5935987583199517,-0.6195877103243471,-2.3136753594219597,-1.2324537403837883,-0.5379494496289472,-0.9424530451305155,-0.6156364363473157 
 06/21  04:00:00,22.35689742488712,24.0,22.565884226541527,24.0,22.67426498285999,24.0,22.573419553927252,24.0,21.892809721873366,24.0,22.59731465858573,24.0,21.330710907246164,24.0,0.0,0.0,-0.6045228369497735,-0.6304377850292627,-2.327334343113608,-1.2462355821326785,-0.5478326582995781,-0.9576134528595314,-0.6259730418279716 
 06/21  04:15:00,22.324805777162958,24.0,22.53200914247985,24.0,22.639366791257068,24.0,22.543302493871302,24.0,21.85509742742998,24.0,22.566959310513965,24.0,21.28900289185415,24.0,0.0,0.0,-0.6144834247856152,-0.6409165400502645,-2.339646930954431,-1.2583559416748036,-0.5568070834376807,-0.9699063373106238,-0.6354445446347721 
 06/21  04:30:00,22.294188636214834,24.0,22.499866283930395,24.0,22.60498901009503,24.0,22.514842332904816,24.0,21.820108872804397,24.0,22.538151648823774,24.0,21.25262742554615,24.0,0.0,0.0,-0.6241176422952888,-0.651308750711237,-2.3515357493365747,-1.2699690263264087,-0.5654976420193647,-0.9821887372380623,-0.6446414481361169 
 06/21  04:45:00,22.264354447873096,24.0,22.468776640079902,24.0,22.570973715632622,24.0,22.487033712320017,24.0,21.786888348175992,24.0,22.509923117287347,24.0,21.220078881706964,24.0,0.0,0.0,-0.633511188698727,-0.6615802883316829,-2.363206049937179,-1.281074185675913,-0.5740460681737248,-0.9923552796175426,-0.653651752916664 
 06/21  05:00:00,22.23505513591784,24.0,22.438331687761426,24.0,22.537488866433236,24.0,22.45955182900252,24.0,21.75479019471527,24.0,22.481990853241424,24.0,21.189765056726557,24.0,0.0,0.0,-0.6426836779760898,-0.6716466811469769,-2.374674875880102,-1.2917715615715901,-0.5824602219017286,-1.0018017402438812,-0.6624601507708267 
 06/21  05:15:00,22.202476298759787,24.0,22.404602796976427,24.0,22.503004259898077,24.0,22.427808640171982,24.0,21.717939455104318,24.0,22.4499700285892,24.0,21.150433188345062,24.0,0.0,0.0,-0.6539076480540866,-0.6824420200681224,-2.389103920391332,-1.306058619179438,-0.5928513001393616,-1.017832287357491,-0.6731599150523566 
