Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 12/19  23:30:00,23.68403024935974,24.0,23.549387804149934,24.0,23.636638011549444,24.0,23.807600149711757,24.0,23.19751184028197,24.0,23.844378001092572,24.0,22.641210396812617,24.0,0.0,0.0,-0.27584371322704326,-0.3198067491369774,-1.741508877063128,-0.7897390502742405,-0.2252817404240907,-0.614878670388588,-0.2641117290129669 
 12/19  23:45:00,23.622175267120685,24.0,23.493761592764674,24.0,23.580083362167656,24.0,23.755637886399217,24.0,23.11984450452601,24.0,23.792888778881174,24.0,22.544296657286992,24.0,0.0,0.0,-0.29241198883899644,-0.3363790691615492,-1.7627655596284861,-0.8139454221391748,-0.24041402801145023,-0.6439779489617156,-0.2823742765950912 
 12/19  24:00:00,23.559893176203506,24.0,23.438062105824248,24.0,23.52281964511449,24.0,23.702996363334385,24.0,23.042622853529128,24.0,23.740616177034404,24.0,22.450818100065202,24.0,0.0,0.0,-0.30901164819376686,-0.35311810855014786,-1.784214035580237,-0.8395968706092076,-0.2557108563524825,-0.6709754450475556,-0.3007287810258757 
 12/20  00:15:00,23.500062258086253,24.0,23.384677996588074,24.0,23.46649888082643,24.0,23.653233874583535,24.0,22.96917088290573,24.0,23.691060744811168,24.0,22.36572793512043,24.0,0.0,0.0,-0.32403970441627183,-0.36918293278774417,-1.8034139516816863,-0.8624126570456422,-0.2695095049132506,-0.6938312092165361,-0.31755622307182396 
 12/20  00:30:00,23.443525585312436,24.0,23.334435813831433,24.0,23.411947082825293,24.0,23.60690438741167,24.0,22.900753186197587,24.0,23.644736835355346,24.0,22.290935006690372,24.0,0.0,0.0,-0.33845464780827766,-0.38486129145027576,-1.8218292205262512,-0.8840595093143013,-0.2827826675967949,-0.714430504152713,-0.3337719951023567 
 12/20  00:45:00,23.38978704581364,24.0,23.286866870940372,24.0,23.359458272403018,24.0,23.562937224322088,24.0,22.836850407496037,24.0,23.600595309876105,24.0,22.224663138390333,24.0,0.0,0.0,-0.35219307118375526,-0.39995316536989134,-1.8394040316068272,-0.9042866717731471,-0.29549935062905947,-0.7328553209237855,-0.349249464217464 
 12/20  01:00:00,23.33863821415705,24.0,23.241590009592965,24.0,23.30949698769493,24.0,23.52084062800235,24.0,22.776943805469053,24.0,23.558189897249065,24.0,22.164803045353285,24.0,0.0,0.0,-0.36522391494480033,-0.4142633861021071,-1.8561886200438888,-0.9231905046354145,-0.30768906721027256,-0.7494126476556714,-0.36393782162570637 
 12/20  01:15:00,23.28963052940317,24.0,23.197894264998617,24.0,23.26225241853458,24.0,23.479991700010093,24.0,22.71997221705486,24.0,23.51695737676829,24.0,22.10831510632428,24.0,0.0,0.0,-0.3779893472496426,-0.4278955335244878,-1.8727064523124757,-0.9414609923918345,-0.3196969156751215,-0.7656712531661098,-0.37817121242005386 
 12/20  01:30:00,23.243074570778166,24.0,23.15589089238454,24.0,23.218068504843476,24.0,23.44081196204411,24.0,22.665994750696612,24.0,23.47733298004853,24.0,22.054487575897472,24.0,0.0,0.0,-0.3901841103185462,-0.44065103718830867,-1.8885244706274475,-0.9586826453675328,-0.3312274220061735,-0.7809738635120312,-0.39167144473220283 
 12/20  01:45:00,23.198899536096235,24.0,23.11652434501972,24.0,23.17743956887031,24.0,23.40303282365365,24.0,22.615487452136957,24.0,23.43903674354295,24.0,22.004249222191948,24.0,0.0,0.0,-0.40148200527022676,-0.4523764132164643,-1.904097651388525,-0.9747982043942126,-0.3425952265357803,-0.7950319752163657,-0.4046630331243627 
 12/20  02:00:00,23.15773260739224,24.0,23.079674782935033,24.0,23.140146735367967,24.0,23.367621941050626,24.0,22.569113589022184,24.0,23.40302696590792,24.0,21.958442530090757,24.0,0.0,0.0,-0.41218964557479093,-0.4632616348321083,-1.918466497308098,-0.9894720414836958,-0.3531332627772141,-0.8078075458861276,-0.41664192605351213 
 12/20  02:15:00,23.119941702269212,24.0,23.045196244170313,24.0,23.105919899825864,24.0,23.335109110406137,24.0,22.52688718605378,24.0,23.369812055943047,24.0,21.917793583899524,24.0,0.0,0.0,-0.42238883345431333,-0.4734531415532182,-1.9319228921897955,-1.0031021664113038,-0.3630667590360922,-0.8190704688037834,-0.4278229816991764 
 12/20  02:30:00,23.047661279885585,24.0,22.97723214617613,24.0,23.05718757360079,24.0,23.252842984895032,24.0,22.45224796341543,24.0,23.28788283844382,24.0,21.83912279772262,24.0,0.0,0.0,-0.45354678270138093,-0.4928764271130407,-1.980368109226752,-1.041714566824335,-0.3970534594715237,-0.8591624157370972,-0.45909797986821976 
 12/20  02:45:00,22.975381970586515,24.0,22.905193987371796,24.0,23.00950609213275,24.0,23.174295977596696,24.0,22.375978432560117,24.0,23.210388773995852,24.0,21.757164326386043,24.0,0.0,0.0,-0.4701925381047897,-0.5047657467967103,-2.0047665996424504,-1.0607218368236195,-0.41460146686392235,-0.8763266967991262,-0.4759215561698077 
 12/20  03:00:00,22.92561860717812,24.0,22.849266077905245,24.0,22.973613033920266,24.0,23.12745895993446,24.0,22.32027312893415,24.0,23.164146139441186,24.0,21.69848679921543,24.0,0.0,0.0,-0.4846670278230998,-0.5144390545829055,-2.0216885411890786,-1.0757948168035103,-0.4268416933282521,-0.8894336254903769,-0.48866570126171255 
 12/20  03:15:00,22.892917877221674,24.0,22.807787912071174,24.0,22.948160611100086,24.0,23.0997701997818,24.0,22.283714622928027,24.0,23.136077944371575,24.0,21.662831562719607,24.0,0.0,0.0,-0.49710848625041487,-0.5224128275250595,-2.034892290597608,-1.087574133290068,-0.4365173559829354,-0.899027489036803,-0.49906285122023836 
 12/20  03:30:00,22.864890364622212,24.0,22.77177103062345,24.0,22.92731553726612,24.0,23.07397408474759,24.0,22.25558548248574,24.0,23.109274501564048,24.0,21.63869982169686,24.0,0.0,0.0,-0.5072796679285935,-0.5297439665429069,-2.0475175929748364,-1.0979322235506883,-0.445886136011572,-0.9067076923493743,-0.5087089183625954 
 12/20  03:45:00,22.834914998221713,24.0,22.73555026146721,24.0,22.906495742126975,24.0,23.044099924255775,24.0,22.227913991977825,24.0,23.07831304410943,24.0,21.616724447648092,24.0,0.0,0.0,-0.518852013093895,-0.5372200854725255,-2.061055980991032,-1.1083489598289293,-0.4559371973460198,-0.9140892840241881,-0.5173472510379555 
 12/20  04:00:00,22.802379449940158,24.0,22.698130959665917,24.0,22.883285420737774,24.0,23.01179068870444,24.0,22.198033291583076,24.0,23.045100070765773,24.0,21.59302337312057,24.0,0.0,0.0,-0.5306001649537648,-0.545227592940645,-2.075267634191697,-1.119344644720323,-0.46644970969232824,-0.9218977852141509,-0.527930940592119 
 12/20  04:15:00,22.769469154824872,24.0,22.66132534310536,24.0,22.857822660026283,24.0,22.980594663449043,24.0,22.167256976150927,24.0,23.012989994185922,24.0,21.569019122631918,24.0,0.0,0.0,-0.5419357342471912,-0.552195318595575,-2.088988551915817,-1.1301481392975565,-0.47662607374395105,-0.9289453907844983,-0.5384268193905272 
 12/20  04:30:00,22.73814227966198,24.0,22.626086871554495,24.0,22.831139150672744,24.0,22.950881204663187,24.0,22.13762116112808,24.0,22.982143249690502,24.0,21.547338450295488,24.0,0.0,0.0,-0.5527283848378524,-0.5607653908398358,-2.1021355073801664,-1.1404815274964923,-0.4864360523347353,-0.935049039871849,-0.5485511429872766 
 12/20  04:45:00,22.70751317413136,24.0,22.591575829216158,24.0,22.803511853623938,24.0,22.920598726315447,24.0,22.108700497152057,24.0,22.95063272257431,24.0,21.526384625368348,24.0,0.0,0.0,-0.5635204605275487,-0.5696337143584909,-2.115685551370797,-1.1511219856491792,-0.4965379840403684,-0.9418533495386829,-0.558773871667889 
 12/20  05:00:00,22.676535536492,24.0,22.557878937463332,24.0,22.77541727598266,24.0,22.88990722327329,24.0,22.080985755199723,24.0,22.918732165008173,24.0,21.50633344449855,24.0,0.0,0.0,-0.5738187706639623,-0.5784803956396339,-2.1289732043400624,-1.1611270496219261,-0.5064659581310333,-0.9477982834815024,-0.5687783526671651 
 12/20  05:15:00,22.64567867465172,24.0,22.52579413640513,24.0,22.747462150876526,24.0,22.860125956486375,24.0,22.05501499466338,24.0,22.887754800146514,24.0,21.4889839883264,24.0,0.0,0.0,-0.5832164442292443,-0.5869952840673874,-2.141363740400591,-1.1699701666517774,-0.515753974494996,-0.9520243364226507,-0.5782229536614749 
 12/20  05:30:00,22.615897282713075,24.0,22.49598183284695,24.0,22.720140041559652,24.0,22.83209496930639,24.0,22.03132889358716,24.0,22.85848605424482,24.0,21.475800277569896,24.0,0.0,0.0,-0.5918858262954055,-0.5952524731986302,-2.153012421549574,-1.1779396578471362,-0.5231205968349218,-0.9550114160236556,-0.5872122882666538 
 12/20  05:45:00,22.58905007435008,24.0,22.46967087326259,24.0,22.694252742014438,24.0,22.807259774016586,24.0,22.011542202201387,24.0,22.832266941713552,24.0,21.470175825855012,24.0,0.0,133.8344037406376,-0.5991774122296445,-0.6028865463177612,-2.1629152264099907,-1.1838519976643957,-0.5307022786206035,-0.9549044131189798,-0.5949240177262399 
 12/20  06:00:00,22.566412170610107,24.0,22.44787480501408,24.0,22.670546213915028,24.0,22.786589343406014,24.0,21.997238504326436,24.0,22.810010360099962,24.0,21.474616555309222,24.0,0.0,270.17555406112575,-0.6051319710443214,-0.6098325534980876,-2.1711948665973315,-1.1879132627573712,-0.5371717200219398,-0.9518612289637611,-0.6014252694267093 
 12/20  06:15:00,22.54783872579673,24.0,22.430592954444066,24.0,22.649252888377525,24.0,22.769704596777956,24.0,21.98852438433819,24.0,22.79136387602168,24.0,21.48867183776167,24.0,0.0,411.29634983811883,-0.6097636809082233,-0.6160433136502242,-2.177954560197464,-1.1901217303215699,-0.5425969333932702,-0.9460111004535348,-0.6067431263114514 
 12/20  06:30:00,22.56200205699033,24.0,22.442205587313193,24.0,22.64371351070617,24.0,22.798114818952808,24.0,22.008758817928143,24.0,22.816680771947304,24.0,21.539725012556612,24.0,0.0,558.4606070758025,-0.597949672470369,-0.6137340453802215,-2.1541662320933623,-1.1732988062852328,-0.5271322784254416,-0.9177292890458237,-0.5946048019018522 
 12/20  06:45:00,22.586309176365415,24.0,22.463315011414412,24.0,22.642736533266785,24.0,22.833486200501223,24.0,22.04417626442185,24.0,22.847920824851727,24.0,21.618209860858173,24.0,0.0,987.0811773640269,-0.5937907188937216,-0.6153509897137518,-2.1440552324115947,-1.162136709955453,-0.5210393630351521,-0.8921100986196315,-0.5893511207914301 
 12/20  07:00:00,22.606191554667333,24.0,22.48039753783223,24.0,22.63955676996178,24.0,22.856169394843864,24.0,22.082422904392196,24.0,22.8663874833531,24.0,21.70992543667657,24.0,0.0,1444.9067580220094,-0.5892438906376457,-0.6166138657283018,-2.1355046755501093,-1.149428751878187,-0.5161175810261313,-0.863324649554984,-0.5838425702085565 
