Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/19  19:00:00,22.85745712449786,26.0,23.080903671543517,24.999999999999996,23.122336024293034,24.0,22.983775902955244,23.0,22.78423896392074,24.0,23.073601006156636,24.999999999999996,23.572200910544787,26.0,12.975693060181246,0.0,-0.45341052339263677,-0.6665928066906227,-2.2979520028773885,-1.0438010425746485,-0.3953223659068159,-0.3820016944513474,-0.6440889335451363 
 03/19  19:15:00,22.84695233210497,26.0,23.069640884790076,26.0,23.11282528783875,24.0,23.03162951002831,26.0,22.768480345563127,25.0,23.06085992070775,24.0,23.487731384620304,25.0,0.0,0.0,-0.4593712208594896,-0.6713256037832658,-2.2958962219502217,-1.0539196322267272,-0.40137886248511634,-0.4172468799902634,-0.6496063791318432 
 03/19  19:30:00,22.8275082609111,26.0,23.04898986070265,25.0,23.095433218761404,24.0,23.0691762515833,23.0,22.73865601396584,24.0,23.038354136790804,25.0,23.324930827573528,26.0,0.0,0.0,-0.4669342570113951,-0.6772961752841766,-2.294833746585974,-1.0674594509276403,-0.4092211837652586,-0.45882523351512705,-0.6567565743717861 
 03/19  19:45:00,22.80052792833618,26.0,23.018460020154777,25.0,23.068730363495725,24.0,23.058556134503803,23.0,22.708068457145227,24.0,23.008849068372573,25.0,23.029681634321108,26.0,0.0,0.0,-0.4765280888025401,-0.6850983505557539,-2.3044137646440515,-1.081951149537582,-0.4194584179452034,-0.520331439024423,-0.6655560855280479 
 03/19  20:00:00,22.76993337241933,26.0,22.98415142169777,25.0,23.039326644018015,24.0,23.01868497375438,23.0,22.6711900083872,24.0,22.976783946711077,25.0,22.75104401162362,26.0,0.0,0.0,-0.4875049011419445,-0.6940166469613861,-2.320985189767118,-1.0983036902207668,-0.4312356323771272,-0.5828834251132973,-0.6756124868363002 
 03/19  20:15:00,22.74178214782761,26.0,22.953196461895615,25.0,23.011714722193084,24.0,22.979589043845746,23.0,22.631394601155776,24.0,22.948795568993432,25.0,22.56572508623208,26.0,0.0,0.0,-0.4962395490610583,-0.7022269807297421,-2.3350913185763176,-1.1116116678426518,-0.4405343240130615,-0.6249104586553448,-0.683653931284452 
 03/19  20:30:00,22.715801643526557,26.0,22.925579462262412,25.0,22.984802806155745,24.0,22.949236325093192,23.0,22.591079234392843,24.0,22.923703323502206,25.0,22.458765789991492,26.0,0.0,0.0,-0.5049064112962225,-0.7108146114603773,-2.347847045934902,-1.1255005175014374,-0.4495709947199208,-0.6538503490701997,-0.691805860244114 
 03/19  20:45:00,22.68907676541602,26.0,22.898143670477907,25.0,22.956131162249108,24.0,22.92208864228426,23.0,22.550039066734882,24.0,22.89783813272136,25.0,22.387686828503536,26.0,0.0,0.0,-0.5138440885825151,-0.7200001211819852,-2.360177071949515,-1.139917296253424,-0.45897679579376743,-0.6763027570326836,-0.7003823839059891 
 03/19  21:00:00,22.65998086808075,26.0,22.868803043764164,25.0,22.924770773878347,24.0,22.892939165523533,23.0,22.50750059488642,24.0,22.869629073394034,25.0,22.323627861417542,26.0,0.0,0.0,-0.523267241968505,-0.7298107143986471,-2.3730815960116347,-1.1548185749129973,-0.4689972268329158,-0.6970335824412539,-0.7095316270520485 
 03/19  21:15:00,22.630494652976264,26.0,22.839159065277183,25.0,22.892177543498452,24.0,22.863223088406905,23.0,22.465874771046586,24.0,22.841719310926972,25.0,22.261591037369936,26.0,0.0,0.0,-0.5320146025571636,-0.7395534063295875,-2.3851152703393326,-1.1682703481401122,-0.4783283330972929,-0.7136171160119553,-0.7181219245397079 
 03/19  21:30:00,22.601817311404638,26.0,22.810320275442315,25.0,22.859564446585914,24.0,22.83445658629823,23.0,22.426236555269252,24.0,22.815165480905097,25.0,22.203852917295123,26.0,0.0,0.0,-0.5406294044157588,-0.7493103078157239,-2.396901678393767,-1.18124506926713,-0.48737671326048027,-0.7324757993868648,-0.7265844625492046 
 03/19  21:45:00,22.574193891567198,26.0,22.782495728261182,25.0,22.82761635794347,24.0,22.806983289233898,23.0,22.38858795111755,24.0,22.789712712806896,25.0,22.151744214601006,26.0,0.0,0.0,-0.5489788413038397,-0.7588361216155289,-2.4082450868606484,-1.1936056486782838,-0.4961072559215677,-0.7496802426497757,-0.7347612322544648 
 03/19  22:00:00,22.54775847956736,26.0,22.755687847883465,25.0,22.796859821028963,24.0,22.780773389839407,23.0,22.352917633124846,24.0,22.76517005024384,25.0,22.104891376821,26.0,0.0,0.0,-0.5569949822436557,-0.7679567992010936,-2.4190686919154185,-1.2052427372345356,-0.5045032879100126,-0.7651958234513349,-0.7425501931710425 
 03/19  22:15:00,22.520758488898053,26.0,22.727957425005357,25.0,22.766788974029705,24.0,22.75336950394698,23.0,22.316606410094693,24.0,22.73929612999968,25.0,22.05731682887014,26.0,0.0,0.0,-0.5659588700393274,-0.7771546160720557,-2.4311861813179254,-1.2182389403628464,-0.5138695917016813,-0.7830998174194932,-0.7497569239124221 
